"id","OFF_RUSH_EPA_AWAY","OFF_PASS_EPA_AWAY","OFF_FDR_AWAY","DEF_RUSH_EPA_AWAY","DEF_PASS_EPA_AWAY","DEF_FDR_AWAY","OFF_TO_AWAY","DEF_TO_AWAY","OFF_EXP_RATE_AWAY","DEF_EXP_RATE_AWAY","PENS_AWAY","PEN_YDS_AWAY","OL_METRIC_AWAY","DL_METRIC_AWAY","OFF_RUSH_EPA_HOME","OFF_PASS_EPA_HOME","OFF_FDR_HOME","DEF_RUSH_EPA_HOME","DEF_PASS_EPA_HOME","DEF_FDR_HOME","OFF_TO_HOME","DEF_TO_HOME","OFF_EXP_RATE_HOME","DEF_EXP_RATE_HOME","PENS_HOME","PEN_YDS_HOME","OL_METRIC_HOME","DL_METRIC_HOME","DIV","PTS_DIFF"
"349",0.25515208215764,-0.18590576473358,0.263157894736842,-0.306113543755284,-0.525526485346709,0.235294117647059,0,4,0.0526315789473684,0.0980392156862745,7,55,7,0,-0.306113543755284,-0.525526485346709,0.235294117647059,0.25515208215764,-0.18590576473358,0.263157894736842,4,0,0.0980392156862745,0.0526315789473684,7,54,0,7,1,-12
"350",0.0423573886331762,0.1962051199183,0.263157894736842,0.0677798055274663,0.713225415807328,0.404761904761905,1,1,0.0526315789473684,0.19047619047619,6,48,0,0,0.0677798055274663,0.713225415807328,0.404761904761905,0.0423573886331762,0.1962051199183,0.263157894736842,1,1,0.19047619047619,0.0526315789473684,8,106,0,0,1,7
"351",0.140901703492115,0.0436574675644102,0.367647058823529,-0.00172161592490738,0.0397866573331972,0.302325581395349,1,0,0.0735294117647059,0.186046511627907,6,45,1,6,-0.00172161592490738,0.0397866573331972,0.302325581395349,0.140901703492115,0.0436574675644102,0.367647058823529,0,1,0.186046511627907,0.0735294117647059,7,48,6,1,1,-2
"352",-0.229725309676724,-0.371513541942113,0.130434782608696,-0.178398976754987,-0.308601441051578,0.265822784810127,2,4,0.0652173913043478,0.126582278481013,4,20,0,5,-0.178398976754987,-0.308601441051578,0.265822784810127,-0.229725309676724,-0.371513541942113,0.130434782608696,4,2,0.126582278481013,0.0652173913043478,8,52,5,0,1,-2
"353",-0.0658838772232069,0.167095566869971,0.327586206896552,-0.0904457198524721,0.378682806699735,0.323529411764706,2,0,0.137931034482759,0.117647058823529,13,82,3,3,-0.0904457198524721,0.378682806699735,0.323529411764706,-0.0658838772232069,0.167095566869971,0.327586206896552,0,2,0.117647058823529,0.137931034482759,6,63,3,3,1,12
"354",0.12515353206436,0.178636751157788,0.371794871794872,0.580756537326233,-0.396941791451536,0.26,3,1,0.141025641025641,0.18,6,38,2,2,0.580756537326233,-0.396941791451536,0.26,0.12515353206436,0.178636751157788,0.371794871794872,1,3,0.18,0.141025641025641,9,69,2,2,0,10
"355",-0.307673290367044,-0.335066746272787,0.267857142857143,0.230816613638009,0.593403616396239,0.381818181818182,3,0,0.0892857142857143,0.109090909090909,11,59,1,1,0.230816613638009,0.593403616396239,0.381818181818182,-0.307673290367044,-0.335066746272787,0.267857142857143,0,3,0.109090909090909,0.0892857142857143,5,30,1,1,1,29
"356",-0.140484812977957,0.191074975951995,0.309859154929577,0.188529249545271,0.473769963547454,0.338983050847458,4,0,0.169014084507042,0.203389830508475,8,87,4,2,0.188529249545271,0.473769963547454,0.338983050847458,-0.140484812977957,0.191074975951995,0.309859154929577,0,4,0.203389830508475,0.169014084507042,6,50,2,4,0,8
"357",-0.0439631025489819,0.298797270301983,0.277777777777778,-0.0435489460997771,0.169124341036381,0.28,1,1,0.111111111111111,0.16,11,72,1,0,-0.0435489460997771,0.169124341036381,0.28,-0.0439631025489819,0.298797270301983,0.277777777777778,1,1,0.16,0.111111111111111,9,55,0,1,0,2
"358",0.132788327373564,-0.181996498940594,0.2,-0.253146231320586,-0.0864724903942041,0.241935483870968,1,2,0.0571428571428571,0.0483870967741935,7,50,3,1,-0.253146231320586,-0.0864724903942041,0.241935483870968,0.132788327373564,-0.181996498940594,0.2,2,1,0.0483870967741935,0.0571428571428571,4,35,1,3,0,4
"359",-0.254221759834177,-0.264508410764856,0.253968253968254,0.327013871430395,0.337289853436894,0.25,3,1,0.0317460317460317,0.145833333333333,10,68,2,1,0.327013871430395,0.337289853436894,0.25,-0.254221759834177,-0.264508410764856,0.253968253968254,1,3,0.145833333333333,0.0317460317460317,10,90,1,2,1,28
"360",-0.304826056693472,-0.6461019084352,0.0930232558139535,-0.00643946746724752,-0.266793122666074,0.194444444444444,3,0,0.0232558139534884,0.0555555555555556,8,77,1,3,-0.00643946746724752,-0.266793122666074,0.194444444444444,-0.304826056693472,-0.6461019084352,0.0930232558139535,0,3,0.0555555555555556,0.0232558139534884,5,47,3,1,1,22
"361",0.202053657831255,0.543515709104806,0.326923076923077,0.219537529626485,-0.262163391203397,0.273972602739726,3,3,0.153846153846154,0.0684931506849315,6,59,0,6,0.219537529626485,-0.262163391203397,0.273972602739726,0.202053657831255,0.543515709104806,0.326923076923077,3,3,0.0684931506849315,0.153846153846154,5,42,6,0,0,-19
"362",0.127502705339766,0.19497690419481,0.266666666666667,-0.372749016248185,0.152952551075244,0.283950617283951,3,3,0.106666666666667,0.111111111111111,13,95,2,1,-0.372749016248185,0.152952551075244,0.283950617283951,0.127502705339766,0.19497690419481,0.266666666666667,3,3,0.111111111111111,0.106666666666667,3,30,1,2,1,3
"363",-0.200620876890025,-0.254468881456373,0.184615384615385,-0.0639314794422224,-0.30652532039115,0.267857142857143,4,3,0.0615384615384615,0.0714285714285714,9,58,5,1,-0.0639314794422224,-0.30652532039115,0.267857142857143,-0.200620876890025,-0.254468881456373,0.184615384615385,3,4,0.0714285714285714,0.0615384615384615,8,98,1,5,1,1
"364",-0.107203934439253,-0.0919944595983672,0.228070175438596,-0.086778630877638,-0.234536840838619,0.254545454545455,1,3,0.0350877192982456,0.0909090909090909,3,20,5,3,-0.086778630877638,-0.234536840838619,0.254545454545455,-0.107203934439253,-0.0919944595983672,0.228070175438596,3,1,0.0909090909090909,0.0350877192982456,4,20,3,5,1,-3
"365",-0.355788368055217,0.236167405998276,0.293103448275862,-0.00180762453930577,-0.00805750816464786,0.28125,4,0,0.0689655172413793,0.109375,2,20,1,1,-0.00180762453930577,-0.00805750816464786,0.28125,-0.355788368055217,0.236167405998276,0.293103448275862,0,4,0.109375,0.0689655172413793,5,45,1,1,1,-3
"366",-0.13102718052105,-0.453514565869684,0.205479452054795,-0.304705980805567,-0.424717338399633,0.166666666666667,1,1,0.0410958904109589,0.0555555555555556,6,84,4,2,-0.304705980805567,-0.424717338399633,0.166666666666667,-0.13102718052105,-0.453514565869684,0.205479452054795,1,1,0.0555555555555556,0.0410958904109589,9,71,2,4,1,-9
"367",0.0477237756780038,-0.465451974126752,0.276923076923077,-0.394302498746378,0.294220424055204,0.307692307692308,4,5,0.138461538461538,0.169230769230769,9,57,3,1,-0.394302498746378,0.294220424055204,0.307692307692308,0.0477237756780038,-0.465451974126752,0.276923076923077,5,4,0.169230769230769,0.138461538461538,3,20,1,3,0,14
"368",0.252873245123507,-0.13532797493672,0.316666666666667,-0.130487129371212,0.228997121490538,0.240740740740741,2,1,0.05,0.0740740740740741,7,59,2,1,-0.130487129371212,0.228997121490538,0.240740740740741,0.252873245123507,-0.13532797493672,0.316666666666667,1,2,0.0740740740740741,0.05,7,104,1,2,0,-4
"369",0.172757121953456,-0.134069399001238,0.347222222222222,0.0661891362724418,0.776629999998841,0.4375,3,0,0.125,0.229166666666667,6,46,2,1,0.0661891362724418,0.776629999998841,0.4375,0.172757121953456,-0.134069399001238,0.347222222222222,0,3,0.229166666666667,0.125,4,34,1,2,1,22
"370",0.0226943758253973,0.0313391160767065,0.285714285714286,0.162342454370586,-0.193362662250718,0.289473684210526,2,3,0.107142857142857,0.105263157894737,5,55,2,3,0.162342454370586,-0.193362662250718,0.289473684210526,0.0226943758253973,0.0313391160767065,0.285714285714286,3,2,0.105263157894737,0.107142857142857,4,27,3,2,0,-5
"371",0.0462564490781076,-0.407469566991287,0.173913043478261,-0.0147659495652823,0.0645445606340347,0.285714285714286,1,0,0.108695652173913,0.0595238095238095,8,74,4,3,-0.0147659495652823,0.0645445606340347,0.285714285714286,0.0462564490781076,-0.407469566991287,0.173913043478261,0,1,0.0595238095238095,0.108695652173913,5,35,3,4,1,17
"372",0.0469114307372797,0.34294020205152,0.314285714285714,0.0952526110243828,-0.0385611271427588,0.225806451612903,1,0,0.2,0.0645161290322581,11,90,2,2,0.0952526110243828,-0.0385611271427588,0.225806451612903,0.0469114307372797,0.34294020205152,0.314285714285714,0,1,0.0645161290322581,0.2,8,80,2,2,1,-10
"373",-0.026418191828995,0.625793218549613,0.274193548387097,-0.170689730640613,0.27549311957598,0.338983050847458,0,3,0.0967741935483871,0.135593220338983,8,50,0,2,-0.170689730640613,0.27549311957598,0.338983050847458,-0.026418191828995,0.625793218549613,0.274193548387097,3,0,0.135593220338983,0.0967741935483871,7,54,2,0,0,-6
"374",-0.232536743987823,0.106906669383526,0.245901639344262,-0.0661732516365892,-0.137785941368147,0.295774647887324,3,4,0.114754098360656,0.0563380281690141,7,53,1,3,-0.0661732516365892,-0.137785941368147,0.295774647887324,-0.232536743987823,0.106906669383526,0.245901639344262,4,3,0.0563380281690141,0.114754098360656,10,99,3,1,1,-5
"375",-0.176878565937175,-0.167686665457494,0.180327868852459,-0.412463235297596,0.116266367610434,0.280701754385965,1,2,0.0491803278688525,0.0526315789473684,8,50,1,3,-0.412463235297596,0.116266367610434,0.280701754385965,-0.176878565937175,-0.167686665457494,0.180327868852459,2,1,0.0526315789473684,0.0491803278688525,11,88,3,1,1,-2
"376",-0.077174731920456,0.043017449722813,0.2,-0.0311834130172982,0.0298559940690341,0.276923076923077,0,3,0.0222222222222222,0.0769230769230769,10,56,1,3,-0.0311834130172982,0.0298559940690341,0.276923076923077,-0.077174731920456,0.043017449722813,0.2,3,0,0.0769230769230769,0.0222222222222222,7,62,3,1,0,12
"377",-0.013113712821602,-0.19399758195539,0.21875,-0.0796874110392916,-0.297934292118781,0.264705882352941,2,4,0.0625,0.117647058823529,4,43,2,4,-0.0796874110392916,-0.297934292118781,0.264705882352941,-0.013113712821602,-0.19399758195539,0.21875,4,2,0.117647058823529,0.0625,5,25,4,2,0,-13
"378",0.247939930547005,0.0842442751680947,0.290322580645161,-0.0738005723872918,0.362330174099857,0.27536231884058,2,0,0.129032258064516,0.0579710144927536,7,81,2,0,-0.0738005723872918,0.362330174099857,0.27536231884058,0.247939930547005,0.0842442751680947,0.290322580645161,0,2,0.0579710144927536,0.129032258064516,8,58,0,2,0,-1
"379",-0.0199490899760877,0.294988892400797,0.287878787878788,-0.467909467986319,-0.214789901347831,0.181818181818182,0,1,0.106060606060606,0.0181818181818182,6,50,1,3,-0.467909467986319,-0.214789901347831,0.181818181818182,-0.0199490899760877,0.294988892400797,0.287878787878788,1,0,0.0181818181818182,0.106060606060606,6,40,3,1,1,-20
"380",-0.227360692549293,0.67619216535946,0.289473684210526,-0.400944802545321,-0.152567390162706,0.1875,1,1,0.0921052631578947,0.0833333333333333,3,28,2,4,-0.400944802545321,-0.152567390162706,0.1875,-0.227360692549293,0.67619216535946,0.289473684210526,1,1,0.0833333333333333,0.0921052631578947,4,55,4,2,0,-21
"381",0.115272440000435,-0.0490703473908904,0.267857142857143,-0.263955657846633,-0.101518078318947,0.245283018867925,0,3,0.0535714285714286,0.0943396226415094,7,62,1,4,-0.263955657846633,-0.101518078318947,0.245283018867925,0.115272440000435,-0.0490703473908904,0.267857142857143,3,0,0.0943396226415094,0.0535714285714286,5,40,4,1,0,-17
"382",-0.148361148800252,0.00164839182520824,0.260869565217391,-0.112281360977442,-0.520471499974311,0.174603174603175,1,2,0.072463768115942,0.0476190476190476,7,73,1,3,-0.112281360977442,-0.520471499974311,0.174603174603175,-0.148361148800252,0.00164839182520824,0.260869565217391,2,1,0.0476190476190476,0.072463768115942,8,103,3,1,1,-3
"383",0.0345790618934874,0.157225583981284,0.290909090909091,-0.0557061328588573,0.498802735376352,0.318840579710145,2,0,0.127272727272727,0.115942028985507,14,97,0,4,-0.0557061328588573,0.498802735376352,0.318840579710145,0.0345790618934874,0.157225583981284,0.290909090909091,0,2,0.115942028985507,0.127272727272727,10,54,4,0,1,18
"384",0.0172637883652285,-0.488078756297331,0.214285714285714,-0.0802019352063513,0.0611143148416992,0.271428571428571,2,2,0.128571428571429,0.128571428571429,12,97,3,0,-0.0802019352063513,0.0611143148416992,0.271428571428571,0.0172637883652285,-0.488078756297331,0.214285714285714,2,2,0.128571428571429,0.128571428571429,7,91,0,3,1,3
"385",-0.0916683638535783,-0.195407549542627,0.209302325581395,-0.284642901096526,0.129035022264492,0.267605633802817,2,2,0.0697674418604651,0.0985915492957746,4,25,2,1,-0.284642901096526,0.129035022264492,0.267605633802817,-0.0916683638535783,-0.195407549542627,0.209302325581395,2,2,0.0985915492957746,0.0697674418604651,14,115,1,2,1,2
"386",-0.267900062579032,0.147421202147692,0.328947368421053,-0.560697071942355,0.0348729313293006,0.204545454545455,3,2,0.0921052631578947,0.0454545454545455,8,59,2,1,-0.560697071942355,0.0348729313293006,0.204545454545455,-0.267900062579032,0.147421202147692,0.328947368421053,2,3,0.0454545454545455,0.0921052631578947,8,74,1,2,1,-5
"387",-0.0422388371727005,0.566241002938484,0.306666666666667,-0.213410772967597,0.000725464832213204,0.305084745762712,1,3,0.133333333333333,0.152542372881356,6,57,1,0,-0.213410772967597,0.000725464832213204,0.305084745762712,-0.0422388371727005,0.566241002938484,0.306666666666667,3,1,0.152542372881356,0.133333333333333,2,10,0,1,0,-7
"388",-0.0603708821711027,0.276856208044096,0.375,0.245626094827014,0.624729304514646,0.402777777777778,3,0,0.15625,0.152777777777778,9,80,4,0,0.245626094827014,0.624729304514646,0.402777777777778,-0.0603708821711027,0.276856208044096,0.375,0,3,0.152777777777778,0.15625,9,81,0,4,1,18
"389",-0.349201484750662,0.404986303382073,0.291666666666667,-0.172807371677704,-0.165154769277433,0.204545454545455,3,1,0.0833333333333333,0.0227272727272727,9,53,1,1,-0.172807371677704,-0.165154769277433,0.204545454545455,-0.349201484750662,0.404986303382073,0.291666666666667,1,3,0.0227272727272727,0.0833333333333333,5,34,1,1,1,2
"390",0.0645285837439634,0.120528155491787,0.296296296296296,-0.601735839325556,0.322334375539299,0.317460317460317,2,2,0.111111111111111,0.142857142857143,5,40,5,5,-0.601735839325556,0.322334375539299,0.317460317460317,0.0645285837439634,0.120528155491787,0.296296296296296,2,2,0.142857142857143,0.111111111111111,7,52,5,5,1,-1
"391",0.099415760517678,0.220815864407969,0.304347826086957,-0.153828867242719,0.123537573532904,0.253968253968254,4,1,0.115942028985507,0.0793650793650794,11,129,3,2,-0.153828867242719,0.123537573532904,0.253968253968254,0.099415760517678,0.220815864407969,0.304347826086957,1,4,0.0793650793650794,0.115942028985507,8,63,2,3,1,6
"392",-0.179354052318943,-0.644103081691643,0.186440677966102,-0.331010322166341,-0.391978972997467,0.215384615384615,4,1,0.0677966101694915,0.107692307692308,3,20,2,1,-0.331010322166341,-0.391978972997467,0.215384615384615,-0.179354052318943,-0.644103081691643,0.186440677966102,1,4,0.107692307692308,0.0677966101694915,3,15,1,2,0,11
"393",0.108342528689172,0.0969828348271671,0.306122448979592,-0.0248982756384066,-0.305978084423114,0.287878787878788,1,5,0.183673469387755,0.136363636363636,8,99,2,8,-0.0248982756384066,-0.305978084423114,0.287878787878788,0.108342528689172,0.0969828348271671,0.306122448979592,5,1,0.136363636363636,0.183673469387755,3,22,8,2,1,-4
"394",0.0531637898704503,-0.604953869961771,0.224137931034483,-0.202923251015525,0.296626747419837,0.26865671641791,2,1,0.0344827586206897,0.149253731343284,7,94,3,0,-0.202923251015525,0.296626747419837,0.26865671641791,0.0531637898704503,-0.604953869961771,0.224137931034483,1,2,0.149253731343284,0.0344827586206897,13,100,0,3,0,17
"395",-0.0237804756445634,-0.418350412491132,0.1875,-0.222027351099771,-0.38981624369927,0.17741935483871,2,1,0.0625,0.0806451612903226,10,82,3,2,-0.222027351099771,-0.38981624369927,0.17741935483871,-0.0237804756445634,-0.418350412491132,0.1875,1,2,0.0806451612903226,0.0625,9,70,2,3,0,3
"396",-0.130371568920964,0.489199059898965,0.272727272727273,0.0357167322699052,0.192434392103582,0.359375,0,1,0.0606060606060606,0.140625,5,50,1,5,0.0357167322699052,0.192434392103582,0.359375,-0.130371568920964,0.489199059898965,0.272727272727273,1,0,0.140625,0.0606060606060606,7,55,5,1,0,-7
"397",-0.227572003948606,-0.00921281924044403,0.270833333333333,0.0327679616584646,0.460247276007519,0.402985074626866,2,2,0.0416666666666667,0.149253731343284,8,65,2,2,0.0327679616584646,0.460247276007519,0.402985074626866,-0.227572003948606,-0.00921281924044403,0.270833333333333,2,2,0.149253731343284,0.0416666666666667,4,35,2,2,0,17
"398",-0.474665207967965,-0.0527528329367491,0.168831168831169,0.112847985713339,-0.399585828285604,0.257142857142857,1,1,0.0779220779220779,0.0857142857142857,9,61,3,3,0.112847985713339,-0.399585828285604,0.257142857142857,-0.474665207967965,-0.0527528329367491,0.168831168831169,1,1,0.0857142857142857,0.0779220779220779,13,141,3,3,0,-9
"399",-0.0731477124620518,0.048696511721937,0.242857142857143,-0.609427577540769,0.25344801581315,0.294117647058824,1,2,0.114285714285714,0.0784313725490196,8,72,5,1,-0.609427577540769,0.25344801581315,0.294117647058824,-0.0731477124620518,0.048696511721937,0.242857142857143,2,1,0.0784313725490196,0.114285714285714,8,64,1,5,1,-7
"400",-0.310745281336252,-0.14142180457375,0.274193548387097,-0.152881626031388,-0.0440884607399362,0.222222222222222,4,0,0.0806451612903226,0,5,40,4,1,-0.152881626031388,-0.0440884607399362,0.222222222222222,-0.310745281336252,-0.14142180457375,0.274193548387097,0,4,0,0.0806451612903226,4,25,1,4,0,10
"401",-0.238564747011696,0.278812259133332,0.183333333333333,0.13484282272475,-0.352160063073847,0.206349206349206,0,4,0.05,0.0158730158730159,8,60,0,3,0.13484282272475,-0.352160063073847,0.206349206349206,-0.238564747011696,0.278812259133332,0.183333333333333,4,0,0.0158730158730159,0.05,8,88,3,0,0,-10
"402",0.0455931965610944,-0.106434711475957,0.310344827586207,0.00759942521755066,0.491793608768087,0.377049180327869,1,0,0.103448275862069,0.0819672131147541,7,50,3,1,0.00759942521755066,0.491793608768087,0.377049180327869,0.0455931965610944,-0.106434711475957,0.310344827586207,0,1,0.0819672131147541,0.103448275862069,6,53,1,3,0,14
"403",0.228552834611576,0.0667302851817854,0.337837837837838,-0.0930071690836314,-0.140518294109308,0.25,1,3,0.108108108108108,0.125,2,10,2,3,-0.0930071690836314,-0.140518294109308,0.25,0.228552834611576,0.0667302851817854,0.337837837837838,3,1,0.125,0.108108108108108,7,49,3,2,0,-14
"404",-0.0159815421119626,-0.141594088087885,0.25,-0.111460625115792,0.00648158211419185,0.25,1,1,0.109375,0.0714285714285714,4,35,1,0,-0.111460625115792,0.00648158211419185,0.25,-0.0159815421119626,-0.141594088087885,0.25,1,1,0.0714285714285714,0.109375,6,37,0,1,1,5
"405",0.0879418346528666,0.0679206901982795,0.316666666666667,-0.08842763483316,0.220385940977634,0.315068493150685,2,1,0.116666666666667,0.123287671232877,6,65,0,0,-0.08842763483316,0.220385940977634,0.315068493150685,0.0879418346528666,0.0679206901982795,0.316666666666667,1,2,0.123287671232877,0.116666666666667,4,64,0,0,1,10
"406",-0.159126575454838,0.0687421296918598,0.324324324324324,-0.210657650222849,-0.0958680098470396,0.283333333333333,4,1,0.0945945945945946,0.1,9,54,4,1,-0.210657650222849,-0.0958680098470396,0.283333333333333,-0.159126575454838,0.0687421296918598,0.324324324324324,1,4,0.1,0.0945945945945946,5,45,1,4,1,-24
"407",-0.135135535143684,-0.543896379541484,0.218181818181818,-0.160701226368214,-0.199852068506639,0.222222222222222,3,1,0.0363636363636364,0.0793650793650794,1,8,4,1,-0.160701226368214,-0.199852068506639,0.222222222222222,-0.135135535143684,-0.543896379541484,0.218181818181818,1,3,0.0793650793650794,0.0363636363636364,4,25,1,4,1,-3
"408",0.0316218725672704,0.231526497074994,0.353846153846154,0.0463450361816545,0.0251236834911869,0.318181818181818,1,2,0.138461538461538,0.181818181818182,5,69,4,2,0.0463450361816545,0.0251236834911869,0.318181818181818,0.0316218725672704,0.231526497074994,0.353846153846154,2,1,0.181818181818182,0.138461538461538,7,46,2,4,0,2
"409",-0.0915325045699809,0.362224841797433,0.287878787878788,0.102780882958445,0.011301945329946,0.319444444444444,0,2,0.0606060606060606,0.166666666666667,6,45,4,5,0.102780882958445,0.011301945329946,0.319444444444444,-0.0915325045699809,0.362224841797433,0.287878787878788,2,0,0.166666666666667,0.0606060606060606,7,57,5,4,0,-4
"410",-0.0234763770061545,-0.119107441570704,0.283783783783784,-0.165149882691912,0.571491632591666,0.345454545454545,3,2,0.0675675675675676,0.2,5,30,5,1,-0.165149882691912,0.571491632591666,0.345454545454545,-0.0234763770061545,-0.119107441570704,0.283783783783784,2,3,0.2,0.0675675675675676,8,53,1,5,0,14
"411",-0.19144891178217,0.117707180255019,0.283783783783784,-0.366550168924742,0.0785049725125128,0.254237288135593,2,1,0.108108108108108,0.135593220338983,8,75,1,1,-0.366550168924742,0.0785049725125128,0.254237288135593,-0.19144891178217,0.117707180255019,0.283783783783784,1,2,0.135593220338983,0.108108108108108,9,69,1,1,0,3
"412",0.0542888206263472,0.26474302083428,0.262295081967213,-0.135897123330916,-0.015759937894734,0.267857142857143,1,1,0.0819672131147541,0.125,5,32,5,3,-0.135897123330916,-0.015759937894734,0.267857142857143,0.0542888206263472,0.26474302083428,0.262295081967213,1,1,0.125,0.0819672131147541,12,93,3,5,0,-9
"413",-0.125770839797916,0.294999143107853,0.294117647058824,-0.193029772199225,0.0410805532683972,0.333333333333333,2,4,0.0588235294117647,0.159420289855072,6,55,1,4,-0.193029772199225,0.0410805532683972,0.333333333333333,-0.125770839797916,0.294999143107853,0.294117647058824,4,2,0.159420289855072,0.0588235294117647,10,103,4,1,0,-10
"414",-0.117029832196696,-0.383484542241252,0.222222222222222,0.0296017984885933,0.0885778874754334,0.298507462686567,1,2,0.0740740740740741,0.0746268656716418,9,114,8,3,0.0296017984885933,0.0885778874754334,0.298507462686567,-0.117029832196696,-0.383484542241252,0.222222222222222,2,1,0.0746268656716418,0.0740740740740741,5,35,3,8,1,19
"415",-0.394255590528095,-0.484789328872769,0.119047619047619,0.0539783542535206,-0.63378652371035,0.287671232876712,1,7,0,0.10958904109589,7,61,4,3,0.0539783542535206,-0.63378652371035,0.287671232876712,-0.394255590528095,-0.484789328872769,0.119047619047619,7,1,0.10958904109589,0,5,45,3,4,1,20
"416",-0.452652497974837,0.421637092281067,0.228070175438596,-0.128821307409618,0.0416017428310476,0.349397590361446,3,5,0.105263157894737,0.120481927710843,9,62,3,3,-0.128821307409618,0.0416017428310476,0.349397590361446,-0.452652497974837,0.421637092281067,0.228070175438596,5,3,0.120481927710843,0.105263157894737,7,63,3,3,1,7
"417",0.0972437358620055,-0.29903502377704,0.213114754098361,-0.120957062357444,-0.652370829471525,0.169811320754717,2,4,0.0655737704918033,0.0566037735849057,4,29,2,3,-0.120957062357444,-0.652370829471525,0.169811320754717,0.0972437358620055,-0.29903502377704,0.213114754098361,4,2,0.0566037735849057,0.0655737704918033,10,88,3,2,1,-17
"418",-0.18328811316517,-0.326328303610139,0.1875,0.203263124470444,0.215956104452109,0.308823529411765,3,2,0.0625,0.0735294117647059,3,15,1,2,0.203263124470444,0.215956104452109,0.308823529411765,-0.18328811316517,-0.326328303610139,0.1875,2,3,0.0735294117647059,0.0625,6,55,2,1,0,27
"419",-0.105395760045595,-0.465023453960432,0.142857142857143,-0.0607417026204207,-0.0214946648021021,0.266666666666667,1,1,0.0535714285714286,0.0666666666666667,6,40,4,0,-0.0607417026204207,-0.0214946648021021,0.266666666666667,-0.105395760045595,-0.465023453960432,0.142857142857143,1,1,0.0666666666666667,0.0535714285714286,9,85,0,4,1,4
"420",0.318435426230685,-0.136104432706371,0.285714285714286,0.26864059176848,-0.321027159445897,0.241379310344828,2,5,0.185714285714286,0.137931034482759,8,55,3,5,0.26864059176848,-0.321027159445897,0.241379310344828,0.318435426230685,-0.136104432706371,0.285714285714286,5,2,0.137931034482759,0.185714285714286,4,30,5,3,1,-12
"421",-0.0194541712971254,0.207858920615001,0.313432835820896,0.0541119246492879,-0.112100389673386,0.303571428571429,1,3,0.104477611940299,0.125,9,67,2,6,0.0541119246492879,-0.112100389673386,0.303571428571429,-0.0194541712971254,0.207858920615001,0.313432835820896,3,1,0.125,0.104477611940299,8,52,6,2,0,-13
"422",-0.0976360764519388,-0.472268915116437,0.178571428571429,-0.072291303275311,0.220013841838425,0.277777777777778,2,1,0.0535714285714286,0.0925925925925926,9,81,2,2,-0.072291303275311,0.220013841838425,0.277777777777778,-0.0976360764519388,-0.472268915116437,0.178571428571429,1,2,0.0925925925925926,0.0535714285714286,10,99,2,2,0,19
"423",0.238165173095358,0.286767165905085,0.352941176470588,-0.17444630280139,-0.00759196893396135,0.328358208955224,0,2,0.117647058823529,0.119402985074627,4,21,2,0,-0.17444630280139,-0.00759196893396135,0.328358208955224,0.238165173095358,0.286767165905085,0.352941176470588,2,0,0.119402985074627,0.117647058823529,5,45,0,2,0,-12
"424",-0.267223106187029,-0.488821664083404,0.104166666666667,0.112896608252777,0.194263356163633,0.328947368421053,2,3,0.0416666666666667,0.0921052631578947,3,11,6,0,0.112896608252777,0.194263356163633,0.328947368421053,-0.267223106187029,-0.488821664083404,0.104166666666667,3,2,0.0921052631578947,0.0416666666666667,3,25,0,6,1,37
"425",0.161042949272945,0.473351416433115,0.333333333333333,0.0190331201033237,-0.0919707500312749,0.333333333333333,1,2,0.111111111111111,0.142857142857143,4,35,4,4,0.0190331201033237,-0.0919707500312749,0.333333333333333,0.161042949272945,0.473351416433115,0.333333333333333,2,1,0.142857142857143,0.111111111111111,3,15,4,4,1,-14
"426",-0.203444308874896,-0.352589850377828,0.209677419354839,-0.329106283716064,-0.010386269285144,0.246153846153846,3,1,0.0161290322580645,0.107692307692308,5,29,0,0,-0.329106283716064,-0.010386269285144,0.246153846153846,-0.203444308874896,-0.352589850377828,0.209677419354839,1,3,0.107692307692308,0.0161290322580645,4,35,0,0,0,7
"427",0.0530166351263476,0.11756024523233,0.263888888888889,-0.186284365598112,-0.141962248219312,0.240740740740741,3,3,0.0694444444444444,0.12962962962963,17,116,1,6,-0.186284365598112,-0.141962248219312,0.240740740740741,0.0530166351263476,0.11756024523233,0.263888888888889,3,3,0.12962962962963,0.0694444444444444,14,132,6,1,1,-7
"428",0.117910953708579,0.0440151913002323,0.259259259259259,0.154587800033975,-0.269849392124452,0.25531914893617,2,0,0.135802469135802,0.0851063829787234,8,70,6,7,0.154587800033975,-0.269849392124452,0.25531914893617,0.117910953708579,0.0440151913002323,0.259259259259259,0,2,0.0851063829787234,0.135802469135802,7,71,7,6,0,2
"429",0.372267264386979,-0.223161650804063,0.229508196721311,-0.704809078846463,0.168910330665948,0.213114754098361,3,1,0.114754098360656,0.131147540983607,11,98,4,1,-0.704809078846463,0.168910330665948,0.213114754098361,0.372267264386979,-0.223161650804063,0.229508196721311,1,3,0.131147540983607,0.114754098360656,6,46,1,4,1,-3
"430",-0.133227000643577,-0.20535301574273,0.212765957446809,0.166328773684359,0.334583981626714,0.360655737704918,2,1,0.0851063829787234,0.180327868852459,10,55,6,2,0.166328773684359,0.334583981626714,0.360655737704918,-0.133227000643577,-0.20535301574273,0.212765957446809,1,2,0.180327868852459,0.0851063829787234,12,108,2,6,0,27
